rank,protein,mean_alpha,std_alpha,exp_log_scale,effective_weight
198,SF3B1_K562,4.1490776e-07,6.6044873e-07,0.9734214,4.0388008e-07
199,MTPAP_K562,4.0988922e-07,6.777652e-07,0.9639031,3.950935e-07
200,SRSF1_K562,3.989864e-07,6.577398e-07,0.96733844,3.8595488e-07
201,FUS_K562,3.8597724e-07,5.901942e-07,0.9675745,3.7346175e-07
202,TIAL1_HepG2,3.8197211e-07,5.389861e-07,0.9605318,3.6689636e-07
203,FXR2_HepG2,3.0660917e-07,1.817899e-07,0.95094025,2.91567e-07
204,TROVE2_K562,2.752902e-07,4.817386e-07,0.9649523,2.6564192e-07
205,EIF3D_HepG2,2.6557308e-07,3.5832502e-07,0.96887237,2.5730643e-07
206,ZC3H11A_HepG2,2.6429342e-07,4.4079496e-07,0.9653064,2.5512412e-07
207,HNRNPL_HepG2,2.52391e-07,4.2418742e-07,0.97357744,2.457222e-07
208,RBFOX2_K562,2.4667003e-07,3.8335898e-07,0.96746415,2.3864442e-07
209,TIA1_K562,2.386258e-07,3.8538758e-07,0.9646907,2.3020009e-07
210,AKAP8L_K562,2.2374633e-07,3.363892e-07,0.96614224,2.1617078e-07
211,U2AF1_HepG2,1.7404322e-07,3.3210335e-07,0.9601316,1.6710439e-07
212,NCBP2_HepG2,1.5172023e-07,2.4706083e-07,0.9615473,1.4588618e-07
213,WDR3_K562,1.5113675e-07,2.0884625e-07,0.9685939,1.4639014e-07
214,GTF2F1_K562,1.3908195e-07,2.2504011e-07,0.9553703,1.3287476e-07
215,AQR_HepG2,1.2938882e-07,2.1184024e-07,0.97161233,1.2571577e-07
216,SAFB_K562,1.268982e-07,2.3126393e-07,0.9601129,1.218366e-07
217,AGGF1_HepG2,1.0857313e-07,2.013492e-07,0.955081,1.0369614e-07
218,SFPQ_HepG2,9.9209124e-08,1.3099263e-07,0.97341317,9.657147e-08
219,CSTF2T_HepG2,8.838032e-08,1.3687703e-07,0.95911217,8.476664e-08
220,TBRG4_HepG2,7.8387686e-08,1.4930647e-07,0.96703964,7.5804e-08
221,FXR1_K562,7.8255304e-08,8.8658574e-08,0.9543363,7.468188e-08
222,TAF15_K562,7.3176004e-08,1.304146e-07,0.9626508,7.044294e-08
223,FXR2_K562,6.586481e-08,8.105403e-08,0.9535115,6.2802854e-08
